,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
29743,2020-10-14,14,10,2020,4,0,Mauritania,MR,MRT,4525698.0,Africa,1.76768313
29744,2020-10-13,13,10,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,1.90025936
29745,2020-10-12,12,10,2020,27,1,Mauritania,MR,MRT,4525698.0,Africa,1.94445144
29746,2020-10-11,11,10,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,1.45833858
29747,2020-10-10,10,10,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,1.98864352
29748,2020-10-09,9,10,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,1.98864352
29749,2020-10-08,8,10,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,2.16541183
29750,2020-10-07,7,10,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,3.07134944
29751,2020-10-06,6,10,2020,3,1,Mauritania,MR,MRT,4525698.0,Africa,3.07134944
29752,2020-10-05,5,10,2020,9,0,Mauritania,MR,MRT,4525698.0,Africa,3.35859794
29753,2020-10-04,4,10,2020,6,0,Mauritania,MR,MRT,4525698.0,Africa,3.31440587
29754,2020-10-03,3,10,2020,3,0,Mauritania,MR,MRT,4525698.0,Africa,3.18182963
29755,2020-10-02,2,10,2020,14,0,Mauritania,MR,MRT,4525698.0,Africa,3.75632665
29756,2020-10-01,1,10,2020,14,0,Mauritania,MR,MRT,4525698.0,Africa,3.73423061
29757,2020-09-30,30,9,2020,10,0,Mauritania,MR,MRT,4525698.0,Africa,3.42488606
29758,2020-09-29,29,9,2020,2,0,Mauritania,MR,MRT,4525698.0,Africa,3.73423061
29759,2020-09-28,28,9,2020,5,0,Mauritania,MR,MRT,4525698.0,Africa,4.10986327
29760,2020-09-27,27,9,2020,24,0,Mauritania,MR,MRT,4525698.0,Africa,4.22034347
29761,2020-09-26,26,9,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,4.66226425
29762,2020-09-25,25,9,2020,8,0,Mauritania,MR,MRT,4525698.0,Africa,5.10418503
29763,2020-09-24,24,9,2020,41,0,Mauritania,MR,MRT,4525698.0,Africa,5.76706621
29764,2020-09-23,23,9,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,5.19256919
29765,2020-09-22,22,9,2020,16,0,Mauritania,MR,MRT,4525698.0,Africa,5.34724146
29766,2020-09-21,21,9,2020,7,0,Mauritania,MR,MRT,4525698.0,Africa,5.17047315
29767,2020-09-20,20,9,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,5.01580088
29768,2020-09-19,19,9,2020,29,0,Mauritania,MR,MRT,4525698.0,Africa,5.19256919
29769,2020-09-18,18,9,2020,13,0,Mauritania,MR,MRT,4525698.0,Africa,4.99370484
29770,2020-09-17,17,9,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,5.08208899
29771,2020-09-16,16,9,2020,24,0,Mauritania,MR,MRT,4525698.0,Africa,5.39143354
29772,2020-09-15,15,9,2020,19,0,Mauritania,MR,MRT,4525698.0,Africa,5.45772166
29773,2020-09-14,14,9,2020,10,0,Mauritania,MR,MRT,4525698.0,Africa,5.61239393
29774,2020-09-13,13,9,2020,44,0,Mauritania,MR,MRT,4525698.0,Africa,5.61239393
29775,2020-09-12,12,9,2020,20,0,Mauritania,MR,MRT,4525698.0,Africa,5.41352958
29776,2020-09-11,11,9,2020,38,1,Mauritania,MR,MRT,4525698.0,Africa,4.9716088
29777,2020-09-10,10,9,2020,15,0,Mauritania,MR,MRT,4525698.0,Africa,4.50759198
29778,2020-09-09,9,9,2020,7,0,Mauritania,MR,MRT,4525698.0,Africa,4.88322464
29779,2020-09-08,8,9,2020,8,0,Mauritania,MR,MRT,4525698.0,Africa,5.23676127
29780,2020-09-07,7,9,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,5.50191374
29781,2020-09-06,6,9,2020,8,0,Mauritania,MR,MRT,4525698.0,Africa,5.50191374
29782,2020-09-05,5,9,2020,20,0,Mauritania,MR,MRT,4525698.0,Africa,5.32514543
29783,2020-09-04,4,9,2020,17,0,Mauritania,MR,MRT,4525698.0,Africa,6.12060283
29784,2020-09-03,3,9,2020,14,1,Mauritania,MR,MRT,4525698.0,Africa,5.74497017
29785,2020-09-02,2,9,2020,27,0,Mauritania,MR,MRT,4525698.0,Africa,6.31946718
29786,2020-09-01,1,9,2020,26,0,Mauritania,MR,MRT,4525698.0,Africa,7.66732557
29787,2020-08-31,31,8,2020,10,1,Mauritania,MR,MRT,4525698.0,Africa,7.09282855
29788,2020-08-30,30,8,2020,35,0,Mauritania,MR,MRT,4525698.0,Africa,8.61745525
29789,2020-08-29,29,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,7.84409388
29790,2020-08-28,28,8,2020,17,0,Mauritania,MR,MRT,4525698.0,Africa,7.84409388
29791,2020-08-27,27,8,2020,32,0,Mauritania,MR,MRT,4525698.0,Africa,7.99876616
29792,2020-08-26,26,8,2020,23,0,Mauritania,MR,MRT,4525698.0,Africa,8.35230278
29793,2020-08-25,25,8,2020,20,0,Mauritania,MR,MRT,4525698.0,Africa,8.99308792
29794,2020-08-24,24,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,8.55116713
29795,2020-08-23,23,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,8.55116713
29796,2020-08-22,22,8,2020,56,0,Mauritania,MR,MRT,4525698.0,Africa,11.11430767
29797,2020-08-21,21,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,9.87692948
29798,2020-08-20,20,8,2020,40,1,Mauritania,MR,MRT,4525698.0,Africa,9.87692948
29799,2020-08-19,19,8,2020,88,0,Mauritania,MR,MRT,4525698.0,Africa,8.99308792
29800,2020-08-18,18,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,8.35230278
29801,2020-08-17,17,8,2020,79,0,Mauritania,MR,MRT,4525698.0,Africa,8.63955129
29802,2020-08-16,16,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,6.8939642
29803,2020-08-15,15,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,7.22540479
29804,2020-08-14,14,8,2020,24,0,Mauritania,MR,MRT,4525698.0,Africa,7.77780577
29805,2020-08-13,13,8,2020,48,0,Mauritania,MR,MRT,4525698.0,Africa,7.71151765
29806,2020-08-12,12,8,2020,52,0,Mauritania,MR,MRT,4525698.0,Africa,8.37439882
29807,2020-08-11,11,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,7.22540479
29808,2020-08-10,10,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,7.22540479
29809,2020-08-09,9,8,2020,116,0,Mauritania,MR,MRT,4525698.0,Africa,9.52339286
29810,2020-08-08,8,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,6.96025232
29811,2020-08-07,7,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,7.84409388
29812,2020-08-06,6,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,10.14208195
29813,2020-08-05,5,8,2020,59,0,Mauritania,MR,MRT,4525698.0,Africa,10.14208195
29814,2020-08-04,4,8,2020,13,0,Mauritania,MR,MRT,4525698.0,Africa,8.83841564
29815,2020-08-03,3,8,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,9.65596909
29816,2020-08-02,2,8,2020,15,0,Mauritania,MR,MRT,4525698.0,Africa,19.09097779
29817,2020-08-01,1,8,2020,25,1,Mauritania,MR,MRT,4525698.0,Africa,18.7595372
29818,2020-07-31,31,7,2020,21,0,Mauritania,MR,MRT,4525698.0,Africa,18.20713623
29819,2020-07-30,30,7,2020,78,0,Mauritania,MR,MRT,4525698.0,Africa,17.7431194
29820,2020-07-29,29,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,16.01962835
29821,2020-07-28,28,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,18.03036791
29822,2020-07-27,27,7,2020,104,0,Mauritania,MR,MRT,4525698.0,Africa,23.09036087
29823,2020-07-26,26,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,20.7923728
29824,2020-07-25,25,7,2020,40,1,Mauritania,MR,MRT,4525698.0,Africa,20.7923728
29825,2020-07-24,24,7,2020,104,0,Mauritania,MR,MRT,4525698.0,Africa,20.77027676
29826,2020-07-23,23,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,19.86433916
29827,2020-07-22,22,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,23.06826483
29828,2020-07-21,21,7,2020,50,0,Mauritania,MR,MRT,4525698.0,Africa,23.06826483
29829,2020-07-20,20,7,2020,427,6,Mauritania,MR,MRT,4525698.0,Africa,21.96346287
29830,2020-07-19,19,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,13.67744821
29831,2020-07-18,18,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,21.52154209
29832,2020-07-17,17,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,21.52154209
29833,2020-07-16,16,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,28.65856272
29834,2020-07-15,15,7,2020,91,2,Mauritania,MR,MRT,4525698.0,Africa,28.65856272
29835,2020-07-14,14,7,2020,229,3,Mauritania,MR,MRT,4525698.0,Africa,26.64782316
29836,2020-07-13,13,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,26.93507167
29837,2020-07-12,12,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,26.93507167
29838,2020-07-11,11,7,2020,39,5,Mauritania,MR,MRT,4525698.0,Africa,30.64720624
29839,2020-07-10,10,7,2020,63,4,Mauritania,MR,MRT,4525698.0,Africa,29.78546072
29840,2020-07-09,9,7,2020,145,5,Mauritania,MR,MRT,4525698.0,Africa,38.27033974
29841,2020-07-08,8,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,41.87199411
29842,2020-07-07,7,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,41.87199411
29843,2020-07-06,6,7,2020,52,1,Mauritania,MR,MRT,4525698.0,Africa,45.6504168
29844,2020-07-05,5,7,2020,355,0,Mauritania,MR,MRT,4525698.0,Africa,44.50142276
29845,2020-07-04,4,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,49.69399195
29846,2020-07-03,3,7,2020,323,3,Mauritania,MR,MRT,4525698.0,Africa,49.69399195
29847,2020-07-02,2,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,46.22491381
29848,2020-07-01,1,7,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,46.22491381
29849,2020-06-30,30,6,2020,242,6,Mauritania,MR,MRT,4525698.0,Africa,49.98124046
29850,2020-06-29,29,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,46.93198707
29851,2020-06-28,28,6,2020,168,1,Mauritania,MR,MRT,4525698.0,Africa,54.53302452
29852,2020-06-27,27,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,50.82088995
29853,2020-06-26,26,6,2020,447,5,Mauritania,MR,MRT,4525698.0,Africa,56.94149278
29854,2020-06-25,25,6,2020,308,3,Mauritania,MR,MRT,4525698.0,Africa,47.0645633
29855,2020-06-24,24,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,40.25898326
29856,2020-06-23,23,6,2020,171,3,Mauritania,MR,MRT,4525698.0,Africa,45.00963166
29857,2020-06-22,22,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,41.23120898
29858,2020-06-21,21,6,2020,590,13,Mauritania,MR,MRT,4525698.0,Africa,41.23120898
29859,2020-06-20,20,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,29.60869241
29860,2020-06-19,19,6,2020,166,2,Mauritania,MR,MRT,4525698.0,Africa,31.79620028
29861,2020-06-18,18,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,30.69139832
29862,2020-06-17,17,6,2020,170,2,Mauritania,MR,MRT,4525698.0,Africa,30.69139832
29863,2020-06-16,16,6,2020,104,4,Mauritania,MR,MRT,4525698.0,Africa,29.98432507
29864,2020-06-15,15,6,2020,344,13,Mauritania,MR,MRT,4525698.0,Africa,27.686337
29865,2020-06-14,14,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,21.12381339
29866,2020-06-13,13,6,2020,277,13,Mauritania,MR,MRT,4525698.0,Africa,22.44957573
29867,2020-06-12,12,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,19.22355402
29868,2020-06-11,11,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,19.22355402
29869,2020-06-10,10,6,2020,215,18,Mauritania,MR,MRT,4525698.0,Africa,19.8864352
29870,2020-06-09,9,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,15.68818777
29871,2020-06-08,8,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,15.68818777
29872,2020-06-07,7,6,2020,64,0,Mauritania,MR,MRT,4525698.0,Africa,15.90914816
29873,2020-06-06,6,6,2020,99,4,Mauritania,MR,MRT,4525698.0,Africa,15.68818777
29874,2020-06-05,5,6,2020,116,8,Mauritania,MR,MRT,4525698.0,Africa,13.5006799
29875,2020-06-04,4,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,11.865573
29876,2020-06-03,3,6,2020,138,8,Mauritania,MR,MRT,4525698.0,Africa,12.97037496
29877,2020-06-02,2,6,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,9.92112156
29878,2020-06-01,1,6,2020,47,2,Mauritania,MR,MRT,4525698.0,Africa,10.3409463
29879,2020-05-31,31,5,2020,60,1,Mauritania,MR,MRT,4525698.0,Africa,10.03160176
29880,2020-05-30,30,5,2020,131,4,Mauritania,MR,MRT,4525698.0,Africa,8.70583941
29881,2020-05-29,29,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,6.09850679
29882,2020-05-28,28,5,2020,30,7,Mauritania,MR,MRT,4525698.0,Africa,6.25317907
29883,2020-05-27,27,5,2020,25,3,Mauritania,MR,MRT,4525698.0,Africa,5.61239393
29884,2020-05-26,26,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,5.05999296
29885,2020-05-25,25,5,2020,10,0,Mauritania,MR,MRT,4525698.0,Africa,5.05999296
29886,2020-05-24,24,5,2020,54,1,Mauritania,MR,MRT,4525698.0,Africa,4.83903256
29887,2020-05-23,23,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,3.64584645
29888,2020-05-22,22,5,2020,42,1,Mauritania,MR,MRT,4525698.0,Africa,3.64584645
29889,2020-05-21,21,5,2020,50,0,Mauritania,MR,MRT,4525698.0,Africa,2.71781281
29890,2020-05-20,20,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,1.61301085
29891,2020-05-19,19,5,2020,19,0,Mauritania,MR,MRT,4525698.0,Africa,1.61301085
29892,2020-05-18,18,5,2020,33,1,Mauritania,MR,MRT,4525698.0,Africa,1.19318611
29893,2020-05-17,17,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.46401682
29894,2020-05-16,16,5,2020,13,1,Mauritania,MR,MRT,4525698.0,Africa,0.46401682
29895,2020-05-15,15,5,2020,7,0,Mauritania,MR,MRT,4525698.0,Africa,0.17676831
29896,2020-05-14,14,5,2020,1,1,Mauritania,MR,MRT,4525698.0,Africa,0.04419208
29897,2020-05-13,13,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29898,2020-05-12,12,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29899,2020-05-11,11,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29900,2020-05-10,10,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29901,2020-05-09,9,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29902,2020-05-08,8,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29903,2020-05-07,7,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29904,2020-05-06,6,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29905,2020-05-05,5,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29906,2020-05-04,4,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29907,2020-05-03,3,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29908,2020-05-02,2,5,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29909,2020-05-01,1,5,2020,1,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29910,2020-04-30,30,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.0
29911,2020-04-29,29,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.0
29912,2020-04-28,28,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.0
29913,2020-04-27,27,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.0
29914,2020-04-26,26,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.0
29915,2020-04-25,25,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.0
29916,2020-04-24,24,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.0
29917,2020-04-23,23,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29918,2020-04-22,22,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29919,2020-04-21,21,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29920,2020-04-20,20,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29921,2020-04-19,19,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29922,2020-04-18,18,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29923,2020-04-17,17,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.02209604
29924,2020-04-16,16,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.04419208
29925,2020-04-15,15,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.04419208
29926,2020-04-14,14,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.04419208
29927,2020-04-13,13,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.04419208
29928,2020-04-12,12,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.04419208
29929,2020-04-11,11,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29930,2020-04-10,10,4,2020,1,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29931,2020-04-09,9,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29932,2020-04-08,8,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29933,2020-04-07,7,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29934,2020-04-06,6,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29935,2020-04-05,5,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29936,2020-04-04,4,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29937,2020-04-03,3,4,2020,1,1,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29938,2020-04-02,2,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29939,2020-04-01,1,4,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29940,2020-03-31,31,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29941,2020-03-30,30,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29942,2020-03-29,29,3,2020,2,0,Mauritania,MR,MRT,4525698.0,Africa,0.08838416
29943,2020-03-28,28,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,0.06628812
29944,2020-03-27,27,3,2020,1,0,Mauritania,MR,MRT,4525698.0,Africa,
29945,2020-03-26,26,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29946,2020-03-25,25,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29947,2020-03-24,24,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29948,2020-03-23,23,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29949,2020-03-22,22,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29950,2020-03-21,21,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29951,2020-03-20,20,3,2020,1,0,Mauritania,MR,MRT,4525698.0,Africa,
29952,2020-03-19,19,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29953,2020-03-18,18,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29954,2020-03-17,17,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29955,2020-03-16,16,3,2020,0,0,Mauritania,MR,MRT,4525698.0,Africa,
29956,2020-03-15,15,3,2020,1,0,Mauritania,MR,MRT,4525698.0,Africa,
29957,2020-10-21,21,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,1.89025495
29958,2020-10-20,20,10,2020,12,0,Mauritius,MU,MUS,1269670.0,Africa,2.99290367
29959,2020-10-19,19,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.04777619
29960,2020-10-18,18,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.04777619
29961,2020-10-17,17,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.04777619
29962,2020-10-16,16,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.04777619
29963,2020-10-15,15,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.04777619
29964,2020-10-14,14,10,2020,3,0,Mauritius,MU,MUS,1269670.0,Africa,2.04777619
29965,2020-10-13,13,10,2020,9,0,Mauritius,MU,MUS,1269670.0,Africa,2.91414305
29966,2020-10-12,12,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.20529744
29967,2020-10-11,11,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.20529744
29968,2020-10-10,10,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.20529744
29969,2020-10-09,9,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.20529744
29970,2020-10-08,8,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,2.20529744
29971,2020-10-07,7,10,2020,14,0,Mauritius,MU,MUS,1269670.0,Africa,2.20529744
29972,2020-10-06,6,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,1.10264872
29973,2020-10-05,5,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,1.10264872
29974,2020-10-04,4,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,1.10264872
29975,2020-10-03,3,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,1.18140934
29976,2020-10-02,2,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,1.26016997
29977,2020-10-01,1,10,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,1.26016997
29978,2020-09-30,30,9,2020,14,0,Mauritius,MU,MUS,1269670.0,Africa,1.49645183
29979,2020-09-29,29,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.47256374
29980,2020-09-28,28,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.47256374
29981,2020-09-27,27,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.86636685
29982,2020-09-26,26,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.86636685
29983,2020-09-25,25,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.86636685
29984,2020-09-24,24,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.86636685
29985,2020-09-23,23,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.86636685
29986,2020-09-22,22,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.86636685
29987,2020-09-21,21,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.86636685
29988,2020-09-20,20,9,2020,1,0,Mauritius,MU,MUS,1269670.0,Africa,0.86636685
29989,2020-09-19,19,9,2020,1,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
29990,2020-09-18,18,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.70884561
29991,2020-09-17,17,9,2020,3,0,Mauritius,MU,MUS,1269670.0,Africa,0.70884561
29992,2020-09-16,16,9,2020,1,0,Mauritius,MU,MUS,1269670.0,Africa,0.47256374
29993,2020-09-15,15,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.39380311
29994,2020-09-14,14,9,2020,5,0,Mauritius,MU,MUS,1269670.0,Africa,1.18140934
29995,2020-09-13,13,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
29996,2020-09-12,12,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
29997,2020-09-11,11,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
29998,2020-09-10,10,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
29999,2020-09-09,9,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
30000,2020-09-08,8,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
30001,2020-09-07,7,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
30002,2020-09-06,6,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
30003,2020-09-05,5,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
30004,2020-09-04,4,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
30005,2020-09-03,3,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
30006,2020-09-02,2,9,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
30007,2020-09-01,1,9,2020,10,0,Mauritius,MU,MUS,1269670.0,Africa,0.78760623
30008,2020-08-31,31,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.0
30009,2020-08-30,30,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30010,2020-08-29,29,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30011,2020-08-28,28,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30012,2020-08-27,27,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30013,2020-08-26,26,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30014,2020-08-25,25,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30015,2020-08-24,24,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30016,2020-08-23,23,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30017,2020-08-22,22,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30018,2020-08-21,21,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30019,2020-08-20,20,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30020,2020-08-19,19,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30021,2020-08-18,18,8,2020,0,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
30022,2020-08-17,17,8,2020,2,0,Mauritius,MU,MUS,1269670.0,Africa,0.15752125
